id,status,name,slug,category,subCategory,tags,town,region,address,contactName,phone,whatsapp,email,website,facebook,instagram,openingHours,shortDescription,description,createdAt,approvedAt,approvedBy,shuffleSeed
jESgwCIu07wA3ioz9wmx,approved,אלימלך אהבתי,alymlk-ahbty-mnqs83j0,אחר,,,קריית שמונה,,"רחוב המכבים 18, קריית שמונה",שלום אלימלך,528284939,,,,https://www.facebook.com/share/1CmN6ZCXUe/?mibextid=wwXIfr,https://www.instagram.com/elimelech_k8?igsh=anphZm1wdG1sank3&utm_source=qr,א-ה 9:00-18:00 ו 9:00-14:00/15:00,,"העסק שלנו קיים בעיר מעל 30 שנה  והוא עוסק עם מגוון רחב של תחומים  תשמישי קדושה ויודאיקה, הטבעות ורקמות, חומרי ניקוי, חד פעמי, נוחיות לבית, מארזי מתנה ובלונים ועוד🤍 קיימים משלוחים בקריית שמונה והסביבה, ולכל רחבי הארץ",2026-04-09T01:12:11.846Z,2026-04-09T02:42:00.516Z,sgolan20@gmail.com,281321585
nxy3SWRlvPIczrduEalF,approved,מינימרקט נועם מתחם 10 חנויות קרית שמונה,mynymrkt-nvam-mtchm-10-chnvyvt-kryt-shmvnh-mnrcgszr,אחר,,,קריית שמונה,,רחוב ברל 12 קרית שמונה,כהן נועם,526022229,,csimcha2410@gmail.com,,,,א-ה מ0.5 בבקר עד 21.00 יום ו 5 עד 15.00,,"מינימרקט, בשר, ירקות, תרופות מוצרי אוכל",2026-04-09T10:38:50.054Z,2026-04-09T11:07:39.677Z,sgolan20@gmail.com,632811429
o1F6XRprZNY69ClVKxgB,approved,Clean window,clean-window-mnr4hoy8,אחר,,,קריית שמונה,,נחל נקרות 6 יובלים,יריב בן שימול,054-4858222,544858222,yarivmika1@gmail.com,http://www. clean window,https://www.facebook.com/share/14b7QJsjjfK/,https://Instegram.com/cleanwindow2025,09:00=18:00,,נקיון חלונות מקצועי... נותן שירות לעסקים/בתים/מוסדות/בתי קפה/משרדים/קניונים ועוד....,2026-04-09T06:55:34.856Z,2026-04-09T07:04:49.118Z,sgolan20@gmail.com,410655856
rzbk2m67o7GmkF58c4LU,approved,מינימרקט דודו עזיז,mynymrkt-dvdv-azyz-mnrbnarm,אחר,,,קריית שמונה,,רחוב דן קרית שמונה.ליד בית ספר מצודות,חזי עזיז,534213882,,,,,,בימים א עד ה משעה 6 בבוקר עד 9 בערב.ביום שישי משעה 6 בבוקר עד 3 אחהצ.,,אנחנו בעלי מינימרקט.יש לנו מזון ירקות פירות תכשירי ניקוי קוסמטיקה.ובעיקר יש לנו שירות ומחירים מצויינים,2026-04-09T10:15:53.182Z,2026-04-09T10:23:51.635Z,sgolan20@gmail.com,239207666
ycEsKCS9nDPgGR824107,approved,מרכז האופניים מוסרי,mrkz-havpnyym-mvsry-mnraq9o9,אחר,,,קריית שמונה,,דוד סלינגר 1,דרור מוסרי,502412082,,drorkey5@gmail.com,https://www.facebook.com/share/1HUE4owUi6/,https://www.facebook.com/share/1HUE4owUi6/,,,,"אופניים חשמליים, קורקינט, סדנת תיקוני אופניים, ציוד ואביזרי רכיבה, אופני ילדים, שטח",2026-04-09T09:50:13.017Z,2026-04-09T09:52:43.308Z,sgolan20@gmail.com,125562856
jrV0mAfpMn2MEDMUqr8K,approved,סטודיו הבית לצילום ועריכה,stvdyv-hbyt-ltzylvm-varykh-mnr68dl3,אירועים וצילום,,,קריית שמונה,,מלחמת ששת הימים 49,יותם שחר,523395590,523395590,yotamshachar1253@gmail.com,https://yotamshachar1253.wfolio.pro/,https://www.facebook.com/share/1XB9UWzwZZ/,https://www.instagram.com/studio_habait?igsh=Y3Bla3MyemJndW5l,9:00-18:00,,"סטודיו הבית לצילום ועריכה פועל בצפון הארץ, בקריית שמונה, ומנוהל על ידי יותם וגל – זוג נשוי שחי ונושם את עולם הצילום והעריכה. יחד הם מביאים שילוב של מקצועיות, ניסיון וראייה יצירתית, עם דגש על עבודה מדויקת והתאמה אישית לכל לקוח. הסטודיו מציע שירותים מגוונים כמו צילומי תדמית, צילומי מוצר, קליפים, תוכן לרשתות חברתיות וצילום אירועים, לצד עריכה מתקדמת שמביאה כל פרויקט לתוצאה איכותית ומרשימה. יותם וגל מלווים כל תהליך מהשלב הראשון ועד התוצר הסופי, תוך הקשבה לצרכים, הבנה של הסיפור מאחורי כל פרויקט, ושאיפה לייצר תוכן אמיתי, מדויק ובולט – גם מהצפון, בלי להתפשר.",2026-04-09T07:44:19.420Z,2026-04-09T07:58:50.767Z,sgolan20@gmail.com,5044758
qNDfTXu1DxLezqQRHF5i,approved,Imagen-Me (תמונות AI לאירועים),imagen-me-tmvnvt-ai-layrvaym-mnqiq77j,אירועים וצילום,,,קריית שמונה,,,רוני גולן,544844035,,me@imagen.co.il,https://imagen.co.il,,https://www.instagram.com/imagen.me.ai/,"א-ה 9:00-18:00, ו' 9:00-13:00",,"עמדת הצילום של Imagen-Me מביאה טכנולוגיית בינה מלאכותית מתקדמת ישירות לאירוע שלכם. האורחים מצטלמים בעמדה מקצועית, בוחרים דמות מתוך מגוון רחב של אפשרויות מותאמות אישית, והתמונה המעובדת מוכנה תוך שניות. כל תמונה נשלחת ישירות לטלפון הנייד או למייל, ומודפסת על מגנט איכותי או בלוק עץ כמזכרת בלתי נשכחת מהאירוע. אנחנו מתמחים בעמדות צילום לבר מצווה, בת מצווה, חתונות, בריתות, ימי הולדת ואירועים עסקיים ומגיעים לכל מקום בארץ.",2026-04-08T20:46:19.229Z,2026-04-08T20:46:39.876Z,sgolan20@gmail.com,820601334
2bDnLOgoeGJ2U0uXSkAQ,approved,משהו בבגדים - בוטיק בגדי נשים,mshhv-bbgdym-bvtyk-bgdy-nshym-mnsudxbz,ביגוד והנעלה,,,קריית שמונה,,"ארלוזורוב 6, קרית שמונה",לאה טל,508370132,,m.bgadim@gmail.com,,https://www.facebook.com/share/1CNN8htmma/?mibextid=wwXIfr,,א-ה 10:00-16:00,,"במשהו בבגדים, מיטב בגדי המעצבים המובילים בכל המידות לנשים.  הבוטיק משלב בתוכו סגנון צעיר, חדשני, רענן ועדכני.",2026-04-10T11:48:16.234Z,2026-04-10T13:14:51.625Z,sgolan20@gmail.com,899693842
r3DRf0O95pgYlmkA8Rt5,approved,פרדייס קרית שמונה,prdyys-kryt-shmvnh-mnr2dn2l,ביגוד והנעלה,,,קריית שמונה,,חיים ארלוזוב 6,עמיחי יפרח,546785552,,amihai230000@gmail.com,https://Myparadise.co.il,,https://www.instagram.com/paradise.rp_ks?igsh=MTMxMGtiZm1rdmc4Yg%3D%3D&utm_source=qr,9:00 21:00,,בגדי אופנה לנשים וילדים במחירים הכי נוחים שיש,2026-04-09T05:56:42.636Z,2026-04-09T06:23:23.999Z,sgolan20@gmail.com,270302604
7KJzxUiHM5pGaV1251Jt,approved,המתווכים נדל״ן בע״מ,hmtvvkym-ndln-bam-mnr8dvu1,בנייה ושיפוצים,,,קריית שמונה,,כיכר צה״ל 100 קרית שמונה,אביתר כהן,525999182,525999182,hamtavechim@gmail.com,,,,,,שירותי תיווך ויעוץ משכנתאות בגליל העליון,2026-04-09T08:44:37.462Z,2026-04-09T08:53:40.378Z,sgolan20@gmail.com,393176378
QK7ZvSEiYf205cqr3tlw,approved,גולן פרץ פתרונות חשמל,gvln-prtz-ptrvnvt-chshml-mnr47n5o,בנייה ושיפוצים,,,קריית שמונה,,,גולן פרץ,502255868,,golanp1993@gmail.com,https://www.gp-el.co.il/,https://www.facebook.com/profile.php?id=61582874710835&locale=he_IL,,,,"תחומי שירות:  • עבודות חשמל לבתים פרטיים, עסקים ומוסדות • עבודות חשמל לפרויקטים בתעשייה ובאתרי עבודה • התקנת גופי תאורה ומערכות תאורה • התקנה ושדרוג לוחות חשמל • טיפול בתקלות וקצרים • הכנת תשתיות חשמל לשיפוצים ולפרויקטים חדשים • תחזוקה ושירות למערכות חשמל",2026-04-09T06:47:45.967Z,2026-04-09T07:05:04.352Z,sgolan20@gmail.com,872989681
wOZC1UnS6HRE2qLhidGo,approved,הנדימן,hndymn-mnqz0p72,בנייה ושיפוצים,,,קריית שמונה,,,יקיר,503098142,503098142,,,https://www.facebook.com/share/1axcnikcse/?mibextid=wwXIfr,https://www.instagram.com/yakirbenhayon?igsh=ZXNqM3g1c3RrdDhr,08:00-16:00,,"הנדימן - תחזוקת בתים / עסקים ושיפוצים כללים  תחזוקה שוטפת - התקנות ביתיות- התקנת מכשירי חשמל וטקסטיל - צבע - גבס- שכפטל ושליכט צבעוני- פירוק והרכבת רהיטים- חידוש דק- חידוש ארגזי רוח- התקנת דשא סינטטי- בניית מחסנים מפאנל מבודד- איטום גגות ועוד,.",2026-04-09T04:22:23.900Z,2026-04-09T05:36:33.362Z,sgolan20@gmail.com,982260807
8jti7FtfDPnIuJX0saCC,approved,"אבישי נורליאן- ""רפואה שלמה"" רפואה סינית מסורתית",abyshy-nvrlyan-rpvah-shlmh-rpvah-synyt-msvrtyt-mnr66xg7,טיפולים ובריאות,,,קריית שמונה,,רחוב דן דיין 4 קריית שמונה,אבישי,525554210,,avush23@gmail.com,,,,א-ה 7:30-18:00 שישי 7:30-12:00,,"שמי אבישי נורליאן מטפל מוסמך משנת 2005 ברפואה סינית, מגע, תזונה ואורח חיים. מתמחה בטיפול בכאב בעיקר כאבים על רקע  אורתופדי. מטפל בחרדה, סטרס, בעיות שינה, מיגרנות ועוד. הקליניקה נמצאת בקרית שמונה צמוד למקלט פרטי.",2026-04-09T07:43:11.954Z,2026-04-09T07:58:55.377Z,sgolan20@gmail.com,564698372
GhfnbaotYMdJui2iDGTm,approved,קרית שמונה,kryt-shmvnh-mnqj940e,טיפולים ובריאות,,,קריית שמונה,,קיבוץ נאות מרדכי,סרגיי ואלכסנדרה,545403614,545403614,verigoalexandra@gmail.com,https://Verigo.co.il,https://Verigo.co.il,https://Verigo.co.il,,,"שלום!  שמי סרגיי, ואני מייצג עסק משפחתי בקרית שמונה. אשתי, אלכסנדרה וריגו, ואני עוסקים בתחום טיפוח השיער - יש  שמי סרגיי, ואני מייצג עסק משפחתי מקריית שמונה. אשתי, אלכסנדרה וריגו, ואני עוסקים בתחום טיפוח השיער – יש לנו מספרה קטנה בקיבוץ נאות מרדכי וחנות מקוונת (verigo.co.il), דרכה אנו מספקים מוצרים לכל רחבי הארץ. נשמח לשתף את סיפורנו עם קהל הצופים שלכם. מאז תחילת המלחמה, האזור שלנו נמצא תחת איום מתמיד של אזעקות והפגזות. למרות זאת, אנו ממשיכים לפעול: מקבלים לקוחות, מעניקים ייעוץ מקצועי ושולחים הזמנות לכל הארץ. עבורנו, זה הרבה מעבר לעסק – זו דרך לתמוך באנשים בתקופה לא פשוטה. אנו עובדים עם מוצרי טיפוח שיער טבעיים ישראליים, ועוזרים לאנשים להתמודד עם השפעות הלחץ, שמשפיע גם על מצב השיער. רבים מהלקוחות פונים אלינו לא רק  סרגיי ואלכסנדרה וריגו verigo.co.il 054-5403614",2026-04-08T21:01:02.528Z,2026-04-08T21:04:59.779Z,sgolan20@gmail.com,975000945
V4JRE0WD4AxQXpMGEVvf,approved,ענת ביוטי,ant-byvty-mnz12ll3,טיפולים ובריאות,,,קריית שמונה,,ברל כצנלסון,ענת,050-2142990,502142990,anati2706@gmail.com,,https://www.instagram.com/anatelmishli?igsh=ZDBpeWo0ZDgyOXQ3,https://www.instagram.com/anatelmishli?igsh=ZDBpeWo0ZDgyOXQ3,גמישה,,"קוסמטיקאית+ ניסיון 25 שנה ,מקבלת בקליניקה במרחב ממוגן:• טיפולי לייזר להסרת שיער• מגוון טיפולי פנים מתקדמים• מזותרפיה• RF – גלי רדיו• אקסוזומים• PDRN (זרעי סלמון) ועוד  💆‍♀️ התאמה אישית לכל מטופלת ותוצאות שמדברות בעד עצמן מכירת מוצרים איכותיים במשלוח עד הבית:K.B | ביופפטיקס | דרמלוסופי  050-2142990 ענת ביוטי https://www.instagram.com/anatelmishli?igsh=ZDBpeWo0ZDgyOXQ3",2026-04-14T19:42:01.406Z,2026-04-15T02:41:44.759Z,sgolan20@gmail.com,922478734
ZF9VOpbTnJoqUVtBbvaf,approved,מרכז קסם,mrkz-ksm-mnr080i4,טיפולים ובריאות,,,קריית שמונה,,"רחוב טרומפלדור 23 ק""ש / רחוב השקד יסוד המעלה",רוחלה קסם,506264402,,r3r8r9@gmail.com,https://www.facebook.com/galilradio/videos/2038996993145977,https://r3r8r9.minisite.ms/stress,,,,"אני מאמנת גופנפש תודעה. מלווה לניהול עצמי מתוך מודעות. לקחת מחדש את שרביט השליטה על החיים שלך, מתוך מודעות לצרכים שלך ולתפקיד שלך, כעמוד התווך של המשפחה כולה.  ייעוץ ניתן גם בזום או פרונטלי בהתאם למצב הבטחוני.  יש לי ארגז כלים עשיר ומגוון וניסיון טיפול של עשרות שנים בתחום החינוך והבריאות.  שיחת היכרות ללא עלות.  אני חברה בגרעין אנובנו, גמלאים מתנדבים בקריית שמונה.",2026-04-09T04:56:05.281Z,2026-04-09T05:35:59.221Z,sgolan20@gmail.com,226885873
karE188FHA3mvR52ZTm6,approved,טיפול רגשי,typvl-rgshy-mnr8lc7i,טיפולים ובריאות,,,קריית שמונה,,קריית שמונה השופטים 6,מוריה נדב,556639025,556639025,moriahnadav@gmail.com,,,,ימים א-ו בתיאום מראש.,,"מטפלת רגשית (M.A בייעוץ חינוכי, מסטר וטריינר ב NLP) עם התמחות בילדים ונוער: חרדות, טראומות, גירושין במשפחה, התמודדיות חברתיות, ביישנות, חרם, ביטחון עצמי ועוד. מטפלת רגשית בנשים: קבלת החלטות, התמודדות עם רגשות קשים, אמונות מגבילות, חרדות, פוביות, ריפוי כאבים ועוד. משלבת קלפים, ארומותרפיה, פרונטלי בקליניקה בקריית שמונה ומומחית טיפולים בזום. מעבירה סדנאות והרצאות. בעברית ובאנגלית.",2026-04-09T08:50:22.599Z,2026-04-09T08:53:38.019Z,sgolan20@gmail.com,148568045
wx3TpTQJhS5YSzw6oQLH,approved,מכון C היופי,mkvn-c-hyvpy-mnqiuqtw,יופי וטיפוח,,,קריית שמונה,,"שמואל אוחנה, 3",נירה יצחקי,506514395,506514395,cha4mp@gmail.com,https://www.facebook.com/share/1GwvehM7o9/?mibextid=wwXIfr,https://www.facebook.com/share/1GwvehM7o9/?mibextid=wwXIfr,https://www.facebook.com/share/1GwvehM7o9/?mibextid=wwXIfr,,,מגוון רחב של טיפולי פנים  הסרת שיער בלייזר בניית ציפורניים באקריל וג׳ל  פדיקור,2026-04-08T20:49:52.259Z,2026-04-08T20:53:01.958Z,sgolan20@gmail.com,537254036
OLZZNrEGxK5hnDs0vr83,approved,אולי בייבי,avly-byyby-mnr4c4dw,מוצרי תינוקות וילדים,,,קריית שמונה,,"אלי הורביץ 5 קרית שמונה,",מירית,506360894,527462707,sales.olibaby@gmail.com,https://www.olibaby.co.il,,,,,"חנות למוצרי תינוקות הכוללת:חדרי תינוקות וילדים,כסאות בטיחות,כסאות אוכל,צעצועים,מזרנים לכל המידות ובכל הגדלים(כולל מידות מיוחדות)",2026-04-09T06:51:15.192Z,2026-04-09T07:04:56.538Z,sgolan20@gmail.com,546429298
6v43PYbFqVYDSn8R3BJ8,approved,קונדיטוריה אלון,kvndytvryh-alvn-mnqzhe2x,מסעדנות וקייטרינג,,,קריית שמונה,,"רחוב ארלוזרוב 6 ק""ש",ערן,549317796,549317796,eran2alon@gmail.com,,,https://www.instagram.com/cafe_alon?igsh=eWxvMHI3emxpd3Zq,א - ה 7.00 עד 16.00 ושישי מ6.00 עד 14.00,,קונדיטוריה/בית קפה ביצור עצמי נוסדה ב1974 מתמחים בעוגות שמרים קראנצים מאפים וקינוחים.... בנוסף במקום בית קפה איכותי עם קפה איטלקי משובח ומגוון קינוחים אישיים ועוגות ימיי הולדת.,2026-04-09T04:35:22.121Z,2026-04-09T05:36:21.728Z,sgolan20@gmail.com,405329941
Y302QagN7yiFQbX5C4zk,approved,בסט בורגר,bst-bvrgr-mnr5lc2s,מסעדנות וקייטרינג,,,קריית שמונה,,רחוב ארלוזורוב 3,מתן,772016918,,,,,,א-ה  11:00-19:00,,אצלנו בבסט בורגר תמצאו סוגי בשרים טריים ומיוחדים סלטים טרים בכל יום ושירות מיוחד הכשרות שלנו מהדרין,2026-04-09T07:26:27.670Z,2026-04-09T07:32:44.495Z,sgolan20@gmail.com,422578222
0D6jOjxCy3YYS3EylIFF,approved,בלונים וחלומות,blvnym-vchlvmvt-mnqk3fb8,מתנות ומזכרות,,,קריית שמונה,,"כיכר צה""ל 130 קרית שמונה",מילי,524216765,,,https://balonimvealomot.b144websites.co.il/lp,https://www.facebook.com/share/12KF4jEQHGd/,https://www.instagram.com/milibalonim?utm_source=qr&igsh=cmJ2cXlwNnU2bjlv,8:30-18:00,,"חנות בוטיק קטנה וורודה מלאת סטייל אישי ודיוק לפרטים הכי קטנים . במחשבה על מי שמקבל את המתנה. קוראים לי מילי אשת מיליאימניק מציעה מגוון מארזים מתוקים, זרי פרחים מהממים וטריים, סידורי פרחים , שילוב של בלונים פרחים ושוקולדים יחד , זרי כלה, סידור רכב חתן כלה, מגוון בלונים וסידורי בלונים, קירות צילום לאירועים (ברית,ברמצווה/בת מצווה, מקווה, ימי הולדת ועוד..) ,מתנות ממותגות ועוד מלא מתנות שוות באמת עם טאץ אישי ועם המון אהבה",2026-04-08T21:24:36.626Z,2026-04-08T21:25:08.891Z,sgolan20@gmail.com,316057733
OBycGGLkxcFHBF9gRzsl,approved,Maison yarin’e,maison-yarine-mnx1a505,מתנות ומזכרות,,,קריית שמונה,,,ירין ביטון,504440825,,yarinb107@gmail.con,,,https://www.instagram.com/maison.yarine?igsh=MWU5ZXN6b3M1dHBwag%3D%3D&utm_source=qr,,,"עסק ליצירת מארזים מעוצבים בעבודת יד, עם דגש על איכות, אסתטיקה וירידה לפרטים הקטנים. כל מארז מותאם אישית כדי ליצור חוויה מרגשת ומכובדת",2026-04-13T10:12:20.598Z,2026-04-13T10:23:19.833Z,sgolan20@gmail.com,103103073
wWVWh5UwBFQOoCpVftVz,approved,מתנה מהגליל,mtnh-mhglyl-mnrh6c2h,מתנות ומזכרות,,,קריית שמונה,,,ירדן מרדכי,502008060,,office@galilgift.co.il,https://galilgift.co.il,https://www.facebook.com/share/1QrfzaRuJd/,https://www.instagram.com/galilgift?igsh=anFvcnc3MWh0Z2g5,"א-ה 9:00-18:00 ,  ו 9:00-13:00",,"מתנה מהגליל מתמחה במארזי מתנה איכותיים ובצמחים מעוצבים, עם דגש על איכות גבוהה ותוצרת מקומית מהגליל והגולן. המארזים מותאמים לארגונים, לעובדים וללקוחות פרטיים, בהתאמה אישית לכל צורך. אנו מציעים גם צמחים מעוצבים למשרדים, לבית ולמרפסת — צמחים מיוחדים שמוסיפים נראות מושלמת",2026-04-09T12:50:40.193Z,2026-04-09T13:13:59.018Z,sgolan20@gmail.com,324809332
H314qwLsqJsODRjI7Lug,approved,רוג'ום מועדון טיפוס קרית שמונה,rvgvm-mvadvn-typvs-kryt-shmvnh-mnr22l3j,ספורט ופנאי,,,קריית שמונה,,כיכר ההסתדרות 4 קרית שמונה,רוג'ום,533888307,,rujumks@gmail.com,https://www.rujum-ks.co.il/,https://www.facebook.com/share/1B6YwEjQPC/,,"א-ה 16:00-22:00, ו 10:00-15:00, שבת מצאת השבת עד 22:30",,"רוג'ום מתחם טיפוס ונינג'ה, המקום לעוף ולהנות יחד כל המשפחה!! 120 מסלולי טיפוס לכל הרמות, מסלול נינג'ה מטריף, כל זה ועוד במקום אחד שמתאים לכולם מגיל 3 ועד 120",2026-04-09T05:47:50.711Z,2026-04-09T05:50:17.233Z,sgolan20@gmail.com,906052009
aKMeUfFof8AGqXBjRq13,approved,שחר גולן - הדרכת AI לחברות/פרטיים/עסקים,shchr-gvln-hdrkt-ai-lchbrvtprtyymaskym-mnqjd7wd,קורסים וסדנאות,,,קריית שמונה,,,שחר גולן,527332838,,shahar@golanai.co.il,https://golanai.co.il,https://www.facebook.com/sgolan30,https://www.linkedin.com/in/sgolan20/,,,"שמי שחר גולן, אני מרצה לבינה מלאכותית ומעביר סדנאות AI בארגונים וחברות. אני מלמד להשתמש בכלי בינה מלאכותית בשיטות פרקטיות ויישומיות לקידום וייעול תהליכים בעסק/חברה/ארגון. בנוסף אני גם מעביר שיעורים פרטיים.",2026-04-08T21:04:13.212Z,2026-04-08T21:04:34.008Z,sgolan20@gmail.com,292234402
tCGVfaEPpQAPLj9hOc80,approved,מרכז שרות מוסך כהן,mrkz-shrvt-mvsk-khn-mnr080yg,רכב ושירות,,,קריית שמונה,,רחוב החושן 4 אזור תעשיה דרומי,נתנאל,506901088,506901088,musahkohen@gmail.com,,,,6:30- 18:00,,מוסך לרכבים המיתעסק בכל תכום הרכב מיזוג אויר חשמל רכב מכונאות בנזין ודיזל סריקה ממוחשבת התקנת ווי גרירה כננות משיכה והגבהות ובנוסף יש לנו שירותי גרירה וחילוץ,2026-04-09T04:56:05.430Z,2026-04-09T05:35:53.348Z,sgolan20@gmail.com,235275371
PgAAjK0pstNofy9QTd3N,approved,זיפ דיגיטל,zyp-dygytl-mnqp3lvb,שיווק ועיצוב,,,קריית שמונה,,כיכר צהל 90 קריית שמונה,יוסי,544555474,,zeepcard69@gmail.com,https://Zeepcard.co.il,https://www.facebook.com/share/18UsCkyfhr/,https://www.instagram.com/zeep_card?igsh=dDh3ZW5ubXJjb3dv,9:00-15:00,,"העסק שלנו מתמחה במתן פתרונות לעסקים בניית כרטיסי ביקור מתקדמים לעסק בשילוב NFC ממותג ב,-QR מעוצב כמובן בניית לוגו ומיתוג לעסק עיצוב דפי נחיתה מתקדמים ומערכות crm לעסק כל הדיגיטל שלך במקום אחד שירות וליווי אישי בתהליך",2026-04-08T23:44:44.354Z,2026-04-09T00:43:03.691Z,sgolan20@gmail.com,787632640
LvyFGlUqLKZa4pphd4wI,approved,אחוזת אלת הגליל,achvzt-alt-hglyl-mnrydve5,תיירות ואירוח,,,קריית שמונה,,,הילה עזרא,546702307,,,https://timely-dragon-140b66.netlify.app/,,https://www.instagram.com/elathgalil/,,,"🤩 אחוזת אלת הגליל  וילה אחת גדולה שמחולקת ל־3 סוויטות נפרדות + מתחם מרכזי מושלם לביחד. ✅ מה יש במתחם?  🛏️ לינה נוחה לכולם: • 3 סוויטות • 5 חדרי שינה + חלל נוסף + סוויטת גלריה • 7 מיטות זוגיות + ספות נפתחות • 5 חדרי רחצה (בלי תורים!)  🌊 בריכה פרטית מחוממת ומוצנעת: • בריכה בנויה גדולה 10X4 • חצר סגורה ובטוחה לילדים  🍽️ אזור מרכזי מושלם לביחד: • שולחן אבירים ענק 4 מטר • טאבון לפיצות 🍕 • עמדת BBQ 🔥  🏓 משחקים לילדים: • שולחן פינג פונג • בימבות / בית בובות ועוד  🛡️ עוד חשוב לדעת: • ממ״ד • בית כנסת במרחק הליכה • מיקום: קריית שמונה – דקות מהבניאס, הירדן, החרמון ואגמון החולה • בלב חורשה – בערב האורות נדלקים והאווירה קסומה   📅 התאריכים נתפסים מהר! לפרטים וזמינות: 📞 הילה – 054-6702307 💬 וואטסאפ ישיר (לחיצה): https://wa.me/972546702307",2026-04-09T20:52:25.145Z,2026-04-10T03:48:08.337Z,sgolan20@gmail.com,449917917
NOHv3hgsaggshGRVMhuw,approved,נופש אקספרס,nvpsh-aksprs-mnr1yzpe,תיירות ואירוח,,,קריית שמונה,,,ברי גליק,525551111,,nofeshexpress@gmail.com,https://Nofeshexpress.co.il,https://www.facebook.com/share/18RXXAU1Dd/,https://did.li/caTgT,א-ה 8:00-20:00,,"נופש אקספרס - חופשה בראש שקט נופש אקספרס היא הרבה יותר מסוכנות נסיעות. כאן לא רק סוגרים לכם טיסה ומלון, אלא מתכננים עבורכם חופשה שלמה עם שירות אישי, יחס חם וליווי אמיתי לאורך כל הדרך. אני דואג לכל הפרטים הקטנים: ✈️ מציאת טיסות נוחות ומשתלמות 🏨 התאמת מלונות לפי התקציב והסגנון שלכם 🚗 העברות, אטרקציות וטיפים חשובים ליעד 📲 זמינות גבוהה ושירות אישי גם בזמן החופשה הדבר שהכי מייחד את נופש אקספרס הוא השירות. אתם לא עוד מספר במערכת. כל חופשה נבנית בהתאמה אישית כדי שתקבלו חופשה מושלמת בלי כאב ראש ובלי הפתעות. ✨ שירות ברמת VIP ✨ יחס אישי ✨ ניסיון וליווי אמיתי עד החזרה הביתה רוצים להתחיל לתכנן את החופשה הבאה שלכם? שלחו הודעה ואשמח לעזור לכם למצוא את הדיל המושלם ✈️🌴",2026-04-09T05:45:03.367Z,2026-04-09T05:50:32.624Z,sgolan20@gmail.com,629672584
XXAuxosVH2iMpqvKDOi4,approved,גבי השכרת קרוואנים,gby-hshkrt-krvvanym-mnrsmuto,תיירות ואירוח,,,קריית שמונה,,,גבי,543223485,,gabi.droznik81@gmail.com,https://gabi-karavans.co.il,https://www.facebook.com/share/1JEADGnqS3/,,,,קרוואנים ממוקמים במתחם מסודר במושב שאר ישוב מרחק הליכה מהבניאס. מתחם קרוואנים בחוף גופרה בכנרת 0543223485,2026-04-09T18:11:25.936Z,2026-04-09T18:19:41.235Z,sgolan20@gmail.com,130410167
guxG2TyuhQXOwAgPHiyE,approved,ענבר סדנאות קדרות ופיסול,anbr-sdnavt-kdrvt-vpysvl-mnrtqew5,אומנות ועבודת יד,,,ראש פינה,,המןשבה העתיקה ראש פינה,ענבר רסקי,523406218,,inbarpina@gmail.com,,,,א-ש שעות 10:00-15:00,,"בעלת גלריה לקרמיקה שימושית במושבה העתיקה ראש פינה  מעבירה סדנאות חד פעמיות בקדרות ופיסול לזוגות, משפחות וקבוצות",2026-04-09T18:42:12.729Z,2026-04-09T18:43:40.532Z,sgolan20@gmail.com,730648849
keSEmqPHSH8J8yuihuM8,approved,הקן פריטים לעיצוב הבית,hkn-prytym-laytzvb-hbyt-mnrb255h,אומנות ועבודת יד,,,ראש פינה,,,יוחאי טננבאום,050-4435275,052-6915022,yochai@haken.co.il,https://www.haken.co.il,,https://haken.design,,,"פריטי עיצוב לבית וסביבתו, גופי תאורה, שעוני קיר, פמוטים, ואזות, מגשים ועוד. עבודות יד מקוריות בעיצוב מינימליסטי מבטון חשוף",2026-04-09T09:59:26.707Z,2026-04-09T10:02:50.707Z,sgolan20@gmail.com,444794585
yurgHHLMJvirVlqMGoV7,approved,גלריה עיר הזכוכית,glryh-ayr-hzkvkyt-mnrt4y6i,אומנות ועבודת יד,,,ראש פינה,,רחוב הנדיב,ולרי,547266432,547266432,jujadechen@gmail.com,https://www.glasscity.gallery,,https://www.instagram.com/glasscitygallery?igsh=cGVlOGQ2azVqamRq,10:00 עד 17:00,,"גלריה לאומנות המציגה בתים מיניאטוריים מוארים מזכוכית בטכניקת ויטראז של האומנית ולרי פאליי, בנוסף מוצגים אמנים נוספים העוסקים ב קרמיקה אומנותית, ציורי שמן, הדפסי תחריט, תכשיטי כסף אומנותיים. גלריה יפייפיה במבנה עתיק בראש פינה העתיקה, חוויה אמיתית",2026-04-09T18:25:30.486Z,2026-04-09T18:43:49.139Z,sgolan20@gmail.com,353928779
